,Loan_ID,Gender,married,Education,selfemployment,applicantincome,coapplicantincome,loanamount,Loan_amount_term,Credit_history,loan_status,source,dependents_0,dependents_1,dependents_2,dependents_3,Property_area_0,Property_area_1,Property_area_2
176,LP002007,1,1,1,0,2500,3333.0,131.0,360.0,1.0,1,test,0,0,1,0,0,0,1
177,LP002009,0,0,0,0,2918,0.0,65.0,360.0,1.0,1,test,0,0,0,1,1,0,0
178,LP002016,1,1,0,0,5128,0.0,143.0,360.0,1.0,1,test,0,1,0,0,1,0,0
179,LP002017,1,1,0,0,15312,0.0,187.0,360.0,1.0,1,test,1,0,0,0,0,0,1
180,LP002018,1,1,0,0,3958,2632.0,160.0,360.0,1.0,1,test,0,1,0,0,0,1,0
181,LP002027,1,1,0,0,4334,2945.0,165.0,360.0,1.0,1,test,1,0,0,0,0,1,0
182,LP002028,1,1,0,0,4358,0.0,110.0,360.0,1.0,1,test,1,0,0,0,0,0,1
183,LP002042,0,1,0,0,4000,3917.0,173.0,360.0,1.0,1,test,0,1,0,0,1,0,0
184,LP002045,1,1,0,0,10166,750.0,150.0,360.0,1.0,1,test,1,0,0,0,0,0,1
185,LP002046,1,1,1,0,4483,0.0,135.0,360.0,1.0,1,test,1,0,0,0,0,1,0
186,LP002047,1,1,1,0,4521,1184.0,150.0,360.0,1.0,1,test,0,1,0,0,0,1,0
187,LP002056,1,1,0,0,9167,0.0,235.0,360.0,1.0,1,test,1,0,0,0,0,1,0
188,LP002057,1,1,1,0,13083,0.0,120.0,360.0,1.0,1,test,1,0,0,0,1,0,0
189,LP002059,1,1,0,0,7874,3967.0,336.0,360.0,1.0,1,test,1,0,0,0,1,0,0
190,LP002062,0,1,0,0,4333,0.0,132.0,84.0,1.0,1,test,1,0,0,0,1,0,0
191,LP002064,1,0,0,0,4083,0.0,96.0,360.0,1.0,1,test,1,0,0,0,0,0,1
192,LP002069,1,1,1,1,3785,2912.0,180.0,360.0,0.0,0,test,1,0,0,0,1,0,0
193,LP002070,1,1,1,0,2654,1998.0,128.0,360.0,0.0,0,test,1,0,0,0,1,0,0
194,LP002077,1,1,0,0,10000,2690.0,412.0,360.0,1.0,0,test,1,0,0,0,0,1,0
195,LP002083,1,0,0,1,5833,0.0,116.0,360.0,1.0,1,test,0,1,0,0,0,0,1
196,LP002090,1,1,0,0,4796,0.0,114.0,360.0,0.0,0,test,1,0,0,0,0,1,0
197,LP002096,1,1,1,0,2000,1600.0,115.0,360.0,1.0,1,test,1,0,0,0,1,0,0
198,LP002099,1,1,0,0,2540,700.0,104.0,360.0,0.0,0,test,1,0,0,0,0,0,1
199,LP002102,1,1,0,1,1900,1442.0,88.0,360.0,1.0,1,test,1,0,0,0,1,0,0
200,LP002105,1,1,0,1,8706,0.0,108.0,480.0,1.0,1,test,0,1,0,0,1,0,0
201,LP002107,1,1,1,0,2855,542.0,90.0,360.0,1.0,1,test,0,0,1,0,0,0,1
202,LP002111,1,1,0,0,3016,1300.0,100.0,360.0,1.0,1,test,0,0,0,1,0,0,1
203,LP002117,0,1,0,0,3159,2374.0,108.0,360.0,1.0,1,test,0,1,0,0,0,1,0
204,LP002118,0,0,0,0,1937,1152.0,78.0,360.0,1.0,1,test,0,0,1,0,0,1,0
205,LP002123,1,1,0,0,2613,2417.0,123.0,360.0,1.0,1,test,1,0,0,0,0,1,0
206,LP002125,1,1,0,0,4960,2600.0,187.0,360.0,1.0,1,test,1,0,0,0,0,1,0
207,LP002148,1,1,0,0,3074,1083.0,146.0,360.0,1.0,1,test,1,0,0,0,0,1,0
208,LP002152,0,0,0,0,4213,0.0,80.0,360.0,1.0,0,test,1,0,0,0,0,0,1
209,LP002165,1,0,1,0,2038,4027.0,100.0,360.0,1.0,1,test,1,0,0,0,1,0,0
210,LP002167,0,0,0,0,2362,0.0,55.0,360.0,1.0,1,test,1,0,0,0,0,0,1
211,LP002168,1,0,0,0,5333,2400.0,200.0,360.0,0.0,0,test,0,0,0,1,1,0,0
212,LP002172,1,1,0,1,5384,0.0,150.0,360.0,1.0,1,test,0,1,0,0,0,1,0
213,LP002176,1,0,0,0,5708,0.0,150.0,360.0,1.0,1,test,0,0,0,1,1,0,0
214,LP002183,1,1,1,0,3754,3719.0,118.0,360.0,1.0,1,test,1,0,0,0,1,0,0
215,LP002184,1,1,1,0,2914,2130.0,150.0,300.0,1.0,1,test,0,0,0,1,0,0,1
216,LP002186,1,1,1,0,2747,2458.0,118.0,36.0,1.0,1,test,1,0,0,0,0,1,0
217,LP002192,1,1,0,0,7830,2183.0,212.0,360.0,1.0,1,test,1,0,0,0,1,0,0
218,LP002195,1,1,0,1,3507,3148.0,212.0,360.0,1.0,1,test,0,0,1,0,1,0,0
219,LP002208,1,1,0,0,3747,2139.0,125.0,360.0,1.0,1,test,0,0,1,0,0,0,1
220,LP002212,1,1,0,0,2166,2166.0,108.0,360.0,1.0,1,test,1,0,0,0,0,0,1
221,LP002240,1,1,1,0,3500,2168.0,149.0,360.0,1.0,1,test,0,0,1,0,1,0,0
222,LP002245,1,1,1,0,2896,0.0,80.0,480.0,1.0,1,test,1,0,0,0,0,0,1
223,LP002253,0,0,0,0,5062,0.0,152.0,300.0,1.0,1,test,1,0,0,0,1,0,0
224,LP002256,0,0,0,1,5184,0.0,187.0,360.0,0.0,0,test,1,0,0,0,0,1,0
225,LP002257,0,0,0,0,2545,0.0,74.0,360.0,1.0,1,test,1,0,0,0,0,0,1
226,LP002264,1,1,0,0,2553,1768.0,102.0,360.0,1.0,1,test,1,0,0,0,0,0,1
227,LP002270,1,1,0,0,3436,3809.0,100.0,360.0,1.0,1,test,0,0,1,0,1,0,0
228,LP002279,1,0,0,0,2412,2755.0,130.0,360.0,1.0,1,test,1,0,0,0,1,0,0
229,LP002286,1,1,1,0,5180,0.0,125.0,360.0,0.0,0,test,1,0,0,0,0,0,1
230,LP002294,1,0,0,0,14911,14507.0,130.0,360.0,1.0,1,test,0,1,0,0,0,1,0
231,LP002298,1,0,0,1,2860,2988.0,138.0,360.0,1.0,1,test,1,0,0,0,0,0,1
232,LP002306,1,1,0,0,1173,1594.0,28.0,180.0,1.0,1,test,1,0,0,0,1,0,0
233,LP002310,0,0,0,0,7600,0.0,92.0,360.0,1.0,1,test,1,0,0,0,0,1,0
234,LP002311,0,1,0,0,2157,1788.0,104.0,360.0,1.0,1,test,0,1,0,0,0,0,1
235,LP002316,1,0,0,0,2231,2774.0,176.0,360.0,0.0,0,test,0,1,0,0,0,0,1
236,LP002321,0,0,0,0,2274,5211.0,117.0,360.0,0.0,0,test,1,0,0,0,0,1,0
237,LP002325,1,1,1,0,6166,13983.0,102.0,360.0,1.0,1,test,1,0,0,0,1,0,0
238,LP002326,1,1,1,0,2513,1110.0,107.0,360.0,1.0,1,test,0,1,0,0,0,1,0
239,LP002329,1,0,0,0,4333,0.0,66.0,480.0,1.0,0,test,0,1,0,0,0,0,1
240,LP002333,1,0,1,0,3844,0.0,105.0,360.0,1.0,1,test,0,0,1,0,0,0,1
241,LP002339,1,1,0,0,3887,1517.0,105.0,360.0,0.0,0,test,0,1,0,0,0,1,0
242,LP002344,1,1,0,0,3510,828.0,105.0,360.0,1.0,1,test,1,0,0,0,0,1,0
243,LP002346,1,1,0,0,2539,1704.0,125.0,360.0,0.0,0,test,0,0,1,0,1,0,0
244,LP002354,0,0,1,0,2107,0.0,64.0,360.0,1.0,1,test,1,0,0,0,0,1,0
245,LP002355,1,1,0,0,3186,3145.0,150.0,180.0,0.0,0,test,1,0,0,0,0,1,0
246,LP002358,1,1,0,1,5000,2166.0,150.0,360.0,1.0,1,test,0,0,1,0,0,0,1
247,LP002360,1,1,0,0,10000,0.0,120.0,360.0,1.0,1,test,0,1,0,0,0,0,1
248,LP002375,1,1,1,1,3943,0.0,64.0,360.0,1.0,1,test,0,1,0,0,0,1,0
249,LP002376,1,0,0,0,2925,0.0,40.0,180.0,1.0,1,test,1,0,0,0,1,0,0
250,LP002383,1,1,0,0,3242,437.0,142.0,480.0,0.0,0,test,1,0,0,0,0,0,1
251,LP002385,1,1,0,0,3863,0.0,70.0,300.0,1.0,1,test,0,0,1,0,0,1,0
252,LP002389,0,0,0,0,4028,0.0,131.0,360.0,1.0,1,test,1,0,0,0,0,1,0
253,LP002394,1,1,0,0,4010,1025.0,120.0,360.0,1.0,1,test,0,1,0,0,0,0,1
254,LP002397,0,1,0,0,3719,1585.0,114.0,360.0,1.0,1,test,1,0,0,0,0,0,1
255,LP002399,1,0,0,0,2858,0.0,123.0,360.0,0.0,0,test,0,0,0,1,1,0,0
256,LP002400,0,1,0,0,3833,0.0,92.0,360.0,1.0,1,test,1,0,0,0,1,0,0
257,LP002402,1,1,0,0,3333,4288.0,160.0,360.0,1.0,1,test,0,0,0,1,0,0,1
258,LP002412,1,1,0,0,3007,3725.0,151.0,360.0,1.0,1,test,1,0,0,0,1,0,0
259,LP002415,0,0,0,0,1850,4583.0,81.0,360.0,1.0,0,test,0,0,0,1,1,0,0
260,LP002417,1,1,1,0,2792,2619.0,171.0,360.0,1.0,1,test,0,1,0,0,0,1,0
261,LP002420,1,1,0,0,2982,1550.0,110.0,360.0,1.0,1,test,1,0,0,0,0,1,0
262,LP002425,1,0,0,0,3417,738.0,100.0,360.0,1.0,0,test,0,1,0,0,1,0,0
263,LP002433,1,1,0,0,18840,0.0,234.0,360.0,1.0,1,test,1,0,0,0,1,0,0
264,LP002440,1,1,0,0,2995,1120.0,184.0,360.0,1.0,1,test,1,0,0,0,1,0,0
265,LP002441,1,0,0,0,3579,3308.0,138.0,360.0,1.0,1,test,1,0,0,0,0,1,0
266,LP002442,0,1,1,0,3835,1400.0,112.0,480.0,0.0,0,test,0,0,1,0,0,0,1
267,LP002445,0,0,1,0,3854,3575.0,117.0,360.0,1.0,1,test,0,0,0,1,1,0,0
268,LP002450,1,1,0,0,5833,750.0,49.0,360.0,0.0,0,test,1,0,0,0,1,0,0
269,LP002471,1,0,0,0,3508,0.0,99.0,360.0,1.0,0,test,0,1,0,0,1,0,0
270,LP002476,0,1,1,0,1635,2444.0,99.0,360.0,1.0,1,test,1,0,0,0,0,0,1
271,LP002482,0,0,0,1,3333,3916.0,212.0,360.0,1.0,1,test,1,0,0,0,1,0,0
272,LP002485,1,0,0,0,24797,0.0,240.0,360.0,1.0,1,test,1,0,0,0,0,1,0
273,LP002495,1,1,0,0,5667,440.0,130.0,360.0,0.0,0,test,1,0,0,0,0,1,0
274,LP002496,0,0,0,0,3500,0.0,94.0,360.0,0.0,0,test,0,0,1,0,0,1,0
275,LP002523,1,1,0,0,2773,1497.0,108.0,360.0,1.0,1,test,0,1,0,0,0,1,0
276,LP002542,1,1,0,0,6500,0.0,144.0,360.0,1.0,1,test,1,0,0,0,0,0,1
277,LP002550,0,0,0,0,5769,0.0,110.0,180.0,1.0,1,test,1,0,0,0,0,1,0
278,LP002551,1,1,1,1,3634,910.0,176.0,360.0,0.0,0,test,1,0,0,0,0,1,0
279,LP002553,1,0,0,0,29167,0.0,185.0,360.0,1.0,1,test,1,0,0,0,0,1,0
280,LP002554,1,0,0,0,2166,2057.0,122.0,360.0,1.0,1,test,0,1,0,0,0,1,0
281,LP002561,1,1,0,0,5000,0.0,126.0,360.0,1.0,1,test,1,0,0,0,1,0,0
282,LP002566,0,0,0,0,5530,0.0,135.0,360.0,1.0,1,test,0,0,1,0,0,0,1
283,LP002568,1,0,1,0,9000,0.0,122.0,360.0,1.0,1,test,1,0,0,0,1,0,0
284,LP002570,0,1,0,0,10000,11666.0,460.0,360.0,1.0,1,test,1,0,0,0,0,0,1
285,LP002572,1,1,0,0,8750,0.0,297.0,360.0,1.0,1,test,1,0,0,0,0,0,1
286,LP002581,1,1,1,0,2157,2730.0,140.0,360.0,1.0,1,test,1,0,0,0,1,0,0
287,LP002584,1,0,0,0,1972,4347.0,106.0,360.0,1.0,1,test,1,0,0,0,1,0,0
288,LP002592,1,0,0,0,4983,0.0,141.0,360.0,1.0,1,test,1,0,0,0,0,0,1
289,LP002593,1,1,0,0,8333,4000.0,120.0,360.0,1.0,1,test,1,0,0,0,0,0,1
290,LP002599,1,1,0,0,3667,2000.0,170.0,360.0,1.0,1,test,1,0,0,0,0,1,0
291,LP002604,1,1,0,0,3166,2833.0,145.0,360.0,1.0,1,test,0,0,1,0,0,0,1
292,LP002605,1,0,1,0,3271,0.0,90.0,360.0,1.0,0,test,0,0,1,0,1,0,0
293,LP002609,0,1,0,0,2241,2000.0,88.0,360.0,0.0,0,test,1,0,0,0,0,0,1
294,LP002610,1,1,1,1,1792,2565.0,128.0,360.0,1.0,1,test,1,0,0,0,0,0,1
295,LP002612,0,1,0,0,2666,0.0,84.0,480.0,1.0,1,test,0,0,0,1,0,1,0
296,LP002614,1,0,0,0,6478,0.0,108.0,360.0,1.0,1,test,0,1,0,0,0,1,0
297,LP002630,1,0,1,1,3808,0.0,83.0,360.0,1.0,0,test,0,1,0,0,1,0,0
298,LP002635,0,1,1,0,3729,0.0,117.0,360.0,1.0,1,test,1,0,0,0,0,1,0
299,LP002639,1,1,0,0,4120,0.0,128.0,360.0,1.0,1,test,0,1,0,0,1,0,0
300,LP002644,1,1,0,1,7500,0.0,75.0,360.0,1.0,1,test,1,0,0,0,0,0,1
301,LP002651,1,1,0,0,6300,0.0,125.0,360.0,0.0,0,test,1,0,0,0,0,0,1
302,LP002654,0,0,0,1,14987,0.0,177.0,360.0,1.0,1,test,1,0,0,0,1,0,0
303,LP002657,1,1,1,1,570,2125.0,68.0,360.0,1.0,1,test,0,1,0,0,1,0,0
304,LP002711,1,1,0,0,2600,700.0,96.0,360.0,1.0,1,test,1,0,0,0,0,1,0
305,LP002712,1,0,1,0,2733,1083.0,180.0,360.0,1.0,1,test,1,0,0,0,0,1,0
306,LP002721,1,1,0,1,7500,0.0,183.0,360.0,1.0,1,test,1,0,0,0,1,0,0
307,LP002735,1,1,1,0,3859,0.0,121.0,360.0,1.0,1,test,1,0,0,0,1,0,0
308,LP002744,1,1,0,0,6825,0.0,162.0,360.0,1.0,1,test,1,0,0,0,1,0,0
309,LP002745,1,1,0,0,3708,4700.0,132.0,360.0,1.0,1,test,0,0,1,0,0,1,0
310,LP002746,1,0,0,0,5314,0.0,147.0,360.0,1.0,1,test,1,0,0,0,0,0,1
311,LP002747,0,0,0,0,2366,5272.0,153.0,360.0,0.0,0,test,1,0,0,0,1,0,0
312,LP002754,1,0,0,0,2066,2108.0,104.0,84.0,1.0,1,test,1,0,0,0,0,0,1
313,LP002759,1,1,0,0,5000,0.0,149.0,360.0,1.0,1,test,0,0,1,0,1,0,0
314,LP002760,0,0,0,0,3767,0.0,134.0,300.0,1.0,1,test,1,0,0,0,0,0,1
315,LP002766,0,1,0,0,7859,879.0,165.0,180.0,1.0,1,test,0,1,0,0,0,1,0
316,LP002769,0,1,0,0,4283,0.0,120.0,360.0,1.0,1,test,0,0,1,0,1,0,0
317,LP002774,1,1,1,0,1700,2900.0,67.0,360.0,0.0,0,test,1,0,0,0,0,0,1
318,LP002775,1,0,1,0,4768,0.0,125.0,360.0,1.0,1,test,0,1,0,0,1,0,0
319,LP002781,1,0,0,0,3083,2738.0,120.0,360.0,1.0,1,test,0,1,0,0,0,0,1
320,LP002782,1,1,0,0,2667,1542.0,148.0,360.0,1.0,1,test,1,0,0,0,1,0,0
321,LP002786,0,1,1,0,1647,1762.0,181.0,360.0,1.0,1,test,0,0,0,1,0,0,1
322,LP002790,1,1,0,0,3400,0.0,80.0,120.0,1.0,1,test,0,0,1,0,0,0,1
323,LP002791,1,0,0,0,16000,5000.0,40.0,360.0,1.0,1,test,1,0,0,0,0,1,0
324,LP002793,1,1,0,0,5333,0.0,90.0,360.0,1.0,1,test,0,0,0,1,1,0,0
325,LP002802,1,0,0,0,2875,2416.0,95.0,6.0,0.0,0,test,0,1,0,0,0,1,0
326,LP002803,1,1,1,1,2600,618.0,122.0,360.0,1.0,1,test,1,0,0,0,0,1,0
327,LP002805,1,1,0,0,5041,700.0,150.0,360.0,1.0,1,test,1,0,0,0,0,0,1
328,LP002806,1,1,0,1,6958,1411.0,150.0,360.0,1.0,1,test,1,0,0,0,1,0,0
329,LP002816,1,1,0,0,3500,1658.0,104.0,360.0,1.0,1,test,1,0,0,0,0,1,0
330,LP002823,1,1,0,0,5509,0.0,143.0,360.0,1.0,1,test,0,1,0,0,1,0,0
331,LP002825,1,1,0,0,9699,0.0,300.0,360.0,1.0,1,test,1,0,0,0,0,0,1
332,LP002826,0,1,1,0,3621,2717.0,171.0,360.0,1.0,1,test,1,0,0,0,0,0,1
333,LP002843,0,1,0,0,4709,0.0,113.0,360.0,1.0,1,test,1,0,0,0,0,1,0
334,LP002849,1,1,0,0,1516,1951.0,35.0,360.0,1.0,1,test,0,1,0,0,0,1,0
335,LP002850,1,0,0,0,2400,0.0,46.0,360.0,1.0,1,test,1,0,0,0,0,0,1
336,LP002853,0,0,1,0,3015,2000.0,145.0,360.0,1.0,1,test,0,1,0,0,0,0,1
337,LP002856,1,1,0,0,2292,1558.0,119.0,360.0,1.0,1,test,0,0,1,0,0,0,1
338,LP002857,1,1,0,1,2360,3355.0,87.0,240.0,1.0,1,test,0,0,0,1,1,0,0
339,LP002858,0,0,0,0,4333,2333.0,162.0,360.0,0.0,0,test,1,0,0,0,1,0,0
340,LP002860,1,1,0,1,2623,4831.0,122.0,180.0,1.0,1,test,0,0,0,1,0,1,0
341,LP002867,1,0,0,1,3972,4275.0,187.0,360.0,1.0,1,test,1,0,0,0,1,0,0
342,LP002869,1,1,1,0,3522,0.0,81.0,180.0,1.0,0,test,0,1,0,0,1,0,0
343,LP002870,1,1,0,0,4700,0.0,80.0,360.0,1.0,1,test,0,0,0,1,0,0,1
344,LP002876,1,0,0,0,6858,0.0,176.0,360.0,1.0,1,test,0,0,1,0,1,0,0
345,LP002878,1,1,0,0,8334,0.0,260.0,360.0,1.0,1,test,1,0,0,0,0,0,1
346,LP002879,1,1,0,0,3391,1966.0,133.0,360.0,0.0,0,test,1,0,0,0,1,0,0
347,LP002885,1,0,1,0,2868,0.0,70.0,360.0,1.0,1,test,0,0,1,0,0,0,1
348,LP002890,1,1,1,0,3418,1380.0,135.0,360.0,1.0,1,test,1,0,0,0,0,0,1
349,LP002891,1,1,0,1,2500,296.0,137.0,300.0,1.0,1,test,1,0,0,0,1,0,0
350,LP002899,1,1,0,0,8667,0.0,254.0,360.0,1.0,1,test,1,0,0,0,1,0,0
351,LP002901,1,0,0,0,2283,15000.0,106.0,360.0,1.0,1,test,1,0,0,0,1,0,0
352,LP002907,1,1,0,0,5817,910.0,109.0,360.0,1.0,1,test,0,0,0,1,0,0,1
353,LP002920,1,1,0,0,5119,3769.0,120.0,360.0,1.0,1,test,1,0,0,0,1,0,0
354,LP002921,1,1,1,0,5316,187.0,158.0,180.0,0.0,1,test,1,0,0,0,0,1,0
355,LP002932,1,1,0,0,7603,1213.0,197.0,360.0,1.0,1,test,1,0,0,0,0,0,1
356,LP002935,1,1,0,0,3791,1936.0,85.0,360.0,1.0,1,test,0,0,1,0,0,0,1
357,LP002952,1,0,0,0,2500,0.0,60.0,360.0,1.0,1,test,0,1,0,0,0,0,1
358,LP002954,1,1,1,0,3132,0.0,76.0,360.0,1.0,1,test,1,0,0,0,1,0,0
359,LP002962,1,0,0,0,4000,2667.0,152.0,360.0,1.0,1,test,0,0,0,1,0,1,0
360,LP002965,0,1,0,0,8550,4255.0,96.0,360.0,1.0,1,test,0,1,0,0,0,0,1
361,LP002969,1,1,0,0,2269,2167.0,99.0,360.0,1.0,1,test,0,0,1,0,0,1,0
362,LP002971,1,1,1,1,4009,1777.0,113.0,360.0,1.0,1,test,1,0,0,0,0,0,1
363,LP002975,1,1,0,0,4158,709.0,115.0,360.0,1.0,1,test,1,0,0,0,0,0,1
364,LP002980,1,0,0,0,3250,1993.0,126.0,360.0,1.0,1,test,1,0,0,0,0,1,0
365,LP002986,1,1,0,0,5000,2393.0,158.0,360.0,1.0,0,test,1,0,0,0,1,0,0
366,LP002989,1,0,0,1,9200,0.0,98.0,180.0,1.0,1,test,1,0,0,0,1,0,0
